base_name_en;rank;condition_en;item_en;stack;percentage
Vaal Hazak Espóreo;MR;Investigación (Plata);Aladura de Vaal Hazak;1;18.0
Vaal Hazak Espóreo;MR;Investigación (Plata);Mayal de Vaal Hazak;1;16.0
Vaal Hazak Espóreo;MR;Investigación (Plata);Colmillo perforasombra;1;14.0
Vaal Hazak Espóreo;MR;Investigación (Plata);Gran gema de dragón anciano;1;8.0
Vaal Hazak Espóreo;MR;Investigación (Oro);Mayal de Vaal Hazak;1;22.0
Vaal Hazak Espóreo;MR;Investigación (Oro);Colmillo perforasombra;1;18.0
Vaal Hazak Espóreo;MR;Investigación (Oro);Aladura de Vaal Hazak;1;18.0
Vaal Hazak Espóreo;MR;Investigación (Oro);Gran gema de dragón anciano;1;16.0
Vaal Hazak Espóreo;MR;Investigación (Oro);Membrana tejedora de muerte;2;14.0
Vaal Hazak Espóreo;MR;Investigación (Oro);Garra dura de Vaal Hazak;2;12.0
Vaal Hazak Espóreo;MR;Investigación (Morado);Joya tallada;1;60.0
Vaal Hazak Espóreo;MR;Investigación (Morado);Joya sellada;1;40.0
Vaal Hazak Espóreo;MR;Tierras del destino (Bajo);Hueso de dracovena anciano;1;63.0
Vaal Hazak Espóreo;MR;Tierras del destino (Bajo);Colmillo crepuscular;1;37.0
Vaal Hazak Espóreo;MR;Tierras del destino (Medio);Colmillo crepuscular;1;63.0
Vaal Hazak Espóreo;MR;Tierras del destino (Medio);Hueso de dracovena anciano;1;37.0
Vaal Hazak Espóreo;MR;Tierras del destino (Alto);Colmillo crepuscular;1;100.0
Vaal Hazak Espóreo;MR;Tierras del destino (Curtido);Colmillo crepuscular curtido;1;64.0
Vaal Hazak Espóreo;MR;Tierras del destino (Curtido);Hueso vena espiritual anciano;1;33.0
Vaal Hazak Espóreo;MR;Tierras del destino (Curtido);Gran gema de vena espiritual;1;3.0
Namielle;MR;Quitar;Piel fina de Namielle;1;100.0
Namielle;MR;Cortado: Cuerpo;Piel fina de Namielle;1;35.0
Namielle;MR;Cortado: Cuerpo;Garra dura de Namielle;1;26.0
Namielle;MR;Cortado: Cuerpo;Aladura de Namielle;1;21.0
Namielle;MR;Cortado: Cuerpo;Bigote de Namielle;1;16.0
Namielle;MR;Cortado: Cuerpo;Gran gema de dragón anciano;1;2.0
Namielle;MR;Romper: Cabeza;Bigote de Namielle;1;66.0
Namielle;MR;Romper: Cabeza;Piel fina de Namielle;2;32.0
Namielle;MR;Romper: Cabeza;Gran gema de dragón anciano;1;2.0
Namielle;MR;Romper: Alas;Aladura de Namielle;1;65.0
Namielle;MR;Romper: Alas;Piel fina de Namielle;1;35.0
Namielle;MR;Romper: Pata delantera;Garra dura de Namielle;1;80.0
Namielle;MR;Romper: Pata delantera;Piel fina de Namielle;1;20.0
Namielle;MR;Destello brillante;Piel fina de Namielle;1;50.0
Namielle;MR;Destello brillante;Garra dura de Namielle;1;28.0
Namielle;MR;Destello brillante;Tesoro de dragón antiguo;1;22.0
Namielle;MR;Cortado: cola;Látigo de Namielle;1;70.0
Namielle;MR;Cortado: cola;Piel fina de Namielle;1;27.0
Namielle;MR;Cortado: cola;Gran gema de dragón anciano;1;3.0
Namielle;MR;Cortabolsas;Garra dura de Namielle;1;41.0
Namielle;MR;Cortabolsas;Piel fina de Namielle;1;33.0
Namielle;MR;Cortabolsas;Aladura de Namielle;1;25.0
Namielle;MR;Cortabolsas;Gran gema de dragón anciano;1;1.0
Namielle;MR;Manto de bandido ;Escama gigante;1;70.0
Namielle;MR;Manto de bandido ;Escama magnífica;1;30.0
Namielle;MR;Investigación (Bronce);Garra dura de Namielle;1;24.0
Namielle;MR;Investigación (Bronce);Piel fina de Namielle;1;19.0
Namielle;MR;Investigación (Bronce);Aladura de Namielle;1;15.0
Namielle;MR;Investigación (Bronce);Látigo de Namielle;1;13.0
Namielle;MR;Investigación (Bronce);Gran hueso de dragón anciano;1;12.0
Namielle;MR;Investigación (Bronce);Bigote de Namielle;1;9.0
Namielle;MR;Investigación (Bronce);Sangre pura de dragón;1;8.0
Namielle;MR;Investigación (Plata);Látigo de Namielle;1;22.0
Namielle;MR;Investigación (Plata);Bigote de Namielle;1;19.0
Namielle;MR;Investigación (Plata);Aladura de Namielle;1;19.0
Namielle;MR;Investigación (Plata);Piel fina de Namielle;2;18.0
Namielle;MR;Investigación (Plata);Garra dura de Namielle;2;14.0
Namielle;MR;Investigación (Plata);Gran gema de dragón anciano;1;8.0
Namielle;MR;Investigación (Oro);Bigote de Namielle;1;21.0
Namielle;MR;Investigación (Oro);Aladura de Namielle;1;21.0
Namielle;MR;Investigación (Oro);Látigo de Namielle;1;18.0
Namielle;MR;Investigación (Oro);Gran gema de dragón anciano;1;16.0
Namielle;MR;Investigación (Oro);Piel fina de Namielle;3;13.0
Namielle;MR;Investigación (Oro);Garra dura de Namielle;3;11.0
Namielle;MR;Investigación (Morado);Joya tallada;1;60.0
Namielle;MR;Investigación (Morado);Joya sellada;1;40.0
Namielle;MR;Tierras del destino (Bajo);Hueso de dracovena anciano;1;63.0
Namielle;MR;Tierras del destino (Bajo);Piel fina encantadora;1;37.0
Namielle;MR;Tierras del destino (Medio);Piel fina encantadora;1;63.0
Namielle;MR;Tierras del destino (Medio);Hueso de dracovena anciano;1;37.0
Namielle;MR;Tierras del destino (Alto);Piel fina encantadora;1;100.0
Namielle;MR;Tierras del destino (Curtido);Piel de trance curtida;1;64.0
Namielle;MR;Tierras del destino (Curtido);Hueso vena espiritual anciano;1;33.0
Namielle;MR;Tierras del destino (Curtido);Gran gema de vena espiritual;1;3.0
Deviljho Salvaje;MR;Quitar;Esquirla de Deviljho;1;100.0
Deviljho Salvaje;MR;Cotado / Captura;Piel negra de Deviljho;1;30.0
Deviljho Salvaje;MR;Cotado / Captura;Esquirla de Deviljho;1;22.0
Deviljho Salvaje;MR;Cotado / Captura;Destripadora de Deviljho;1;17.0
Deviljho Salvaje;MR;Cotado / Captura;Colmillo feroz;1;13.0
Deviljho Salvaje;MR;Cotado / Captura;Sangre negra;1;11.0
Deviljho Salvaje;MR;Cotado / Captura;Gema de Deviljho;1;5.0
Deviljho Salvaje;MR;Cotado / Captura;Cayado de Deviljho;1;2.0
Deviljho Salvaje;MR;Romper: Cabeza;Colmillo feroz;1;61.0
Deviljho Salvaje;MR;Romper: Cabeza;Piel negra de Deviljho;2;32.0
Deviljho Salvaje;MR;Romper: Cabeza;Gema de Deviljho;1;5.0
Deviljho Salvaje;MR;Romper: Cabeza;Cayado de Deviljho;1;2.0
Deviljho Salvaje;MR;Romper: Pecho;Esquirla de Deviljho;1;66.0
Deviljho Salvaje;MR;Romper: Pecho;Piel negra de Deviljho;1;32.0
Deviljho Salvaje;MR;Romper: Pecho;Cayado de Deviljho;1;2.0
Deviljho Salvaje;MR;Destello brillante;Sangre negra;1;50.0
Deviljho Salvaje;MR;Destello brillante;Esquirla de Deviljho;1;28.0
Deviljho Salvaje;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Deviljho Salvaje;MR;Cortado: cola;Flagelo de Deviljho;1;75.0
Deviljho Salvaje;MR;Cortado: cola;Esquirla de Deviljho;1;22.0
Deviljho Salvaje;MR;Cortado: cola;Cayado de Deviljho;1;3.0
Deviljho Salvaje;MR;Cortabolsas;Esquirla de Deviljho;1;45.0
Deviljho Salvaje;MR;Cortabolsas;Piel negra de Deviljho;1;30.0
Deviljho Salvaje;MR;Cortabolsas;Destripadora de Deviljho;1;24.0
Deviljho Salvaje;MR;Cortabolsas;Cayado de Deviljho;1;1.0
Deviljho Salvaje;MR;Manto de bandido ;Escama gigante;1;70.0
Deviljho Salvaje;MR;Manto de bandido ;Escama magnífica;1;30.0
Deviljho Salvaje;MR;Investigación (Bronce);Piel negra de Deviljho;1;27.0
Deviljho Salvaje;MR;Investigación (Bronce);Esquirla de Deviljho;1;20.0
Deviljho Salvaje;MR;Investigación (Bronce);Destripadora de Deviljho;1;16.0
Deviljho Salvaje;MR;Investigación (Bronce);Sangre negra;1;14.0
Deviljho Salvaje;MR;Investigación (Bronce);Flagelo de Deviljho;1;11.0
Deviljho Salvaje;MR;Investigación (Bronce);Colmillo feroz;1;9.0
Deviljho Salvaje;MR;Investigación (Bronce);Gema de Deviljho;1;3.0
Deviljho Salvaje;MR;Investigación (Plata);Destripadora de Deviljho;1;16.0
Deviljho Salvaje;MR;Investigación (Plata);Piel negra de Deviljho;2;15.0
Deviljho Salvaje;MR;Investigación (Plata);Flagelo de Deviljho;1;15.0
Deviljho Salvaje;MR;Investigación (Plata);Esquirla de Deviljho;2;13.0
Deviljho Salvaje;MR;Investigación (Plata);Colmillo feroz;1;13.0
Deviljho Salvaje;MR;Investigación (Plata);Sangre negra;2;10.0
Deviljho Salvaje;MR;Investigación (Plata);Gema de Deviljho;1;10.0
Deviljho Salvaje;MR;Investigación (Plata);Cayado de Deviljho;1;8.0
Deviljho Salvaje;MR;Investigación (Oro);Colmillo feroz;1;23.0
Deviljho Salvaje;MR;Investigación (Oro);Flagelo de Deviljho;1;20.0
Deviljho Salvaje;MR;Investigación (Oro);Sangre negra;2;16.0
Deviljho Salvaje;MR;Investigación (Oro);Cayado de Deviljho;1;16.0
Deviljho Salvaje;MR;Investigación (Oro);Destripadora de Deviljho;2;15.0
Deviljho Salvaje;MR;Investigación (Oro);Gema de Deviljho;1;10.0
Deviljho Salvaje;MR;Investigación (Morado);Joya tallada;1;60.0
Deviljho Salvaje;MR;Investigación (Morado);Joya sellada;1;40.0
Deviljho Salvaje;MR;Tierras del destino (Bajo);Hueso sólido de dracovena;1;63.0
Deviljho Salvaje;MR;Tierras del destino (Bajo);Piel ébano sanguinolenta;1;37.0
Deviljho Salvaje;MR;Tierras del destino (Medio);Piel ébano sanguinolenta;1;63.0
Deviljho Salvaje;MR;Tierras del destino (Medio);Hueso sólido de dracovena;1;37.0
Deviljho Salvaje;MR;Tierras del destino (Alto);Piel ébano sanguinolenta;1;100.0
Deviljho Salvaje;MR;Tierras del destino (Curtido);Piel manchada;1;64.0
Deviljho Salvaje;MR;Tierras del destino (Curtido);Hueso sólido vena espiritual;1;33.0
Deviljho Salvaje;MR;Tierras del destino (Curtido);Gran gema de vena espiritual;1;3.0
Nergigante Regio;MR;Quitar;Esquirla inmortal;1;100.0
Nergigante Regio;MR;Cortado: Cuerpo;Esquirla inmortal;1;30.0
Nergigante Regio;MR;Cortado: Cuerpo;Córtex de Nergigante;1;22.0
Nergigante Regio;MR;Cortado: Cuerpo;Garra dura de Nergigante;1;19.0
Nergigante Regio;MR;Cortado: Cuerpo;Placa de regeneración eterna;1;14.0
Nergigante Regio;MR;Cortado: Cuerpo;Gran cuerno aniquilador;1;8.0
Nergigante Regio;MR;Cortado: Cuerpo;Gema de Nergigante;1;5.0
Nergigante Regio;MR;Cortado: Cuerpo;Gran gema de dragón anciano;1;2.0
Nergigante Regio;MR;Break Horn;Gran cuerno aniquilador;1;66.0
Nergigante Regio;MR;Break Horn;Placa de regeneración eterna;2;34.0
Nergigante Regio;MR;Cuernos rotos;Gran cuerno aniquilador;1;97.0
Nergigante Regio;MR;Cuernos rotos;Gran gema de dragón anciano;1;3.0
Nergigante Regio;MR;Romper: Cabeza;Placa de regeneración eterna;1;70.0
Nergigante Regio;MR;Romper: Cabeza;Esquirla inmortal;2;30.0
Nergigante Regio;MR;Romper: Ala izquierda;Córtex de Nergigante;1;62.0
Nergigante Regio;MR;Romper: Ala izquierda;Placa de regeneración eterna;1;38.0
Nergigante Regio;MR;Romper: Ala derecha;Córtex de Nergigante;1;62.0
Nergigante Regio;MR;Romper: Ala derecha;Placa de regeneración eterna;1;38.0
Nergigante Regio;MR;Romper: Pata delantera izquierda;Garra dura de Nergigante;1;65.0
Nergigante Regio;MR;Romper: Pata delantera izquierda;Placa de regeneración eterna;2;35.0
Nergigante Regio;MR;Romper: Pata delantera derecha;Córtex de Nergigante;1;65.0
Nergigante Regio;MR;Romper: Pata delantera derecha;Garra dura de Nergigante;1;35.0
Nergigante Regio;MR;Destello brillante;Placa de regeneración eterna;1;50.0
Nergigante Regio;MR;Destello brillante;Garra dura de Nergigante;1;28.0
Nergigante Regio;MR;Destello brillante;Tesoro de dragón antiguo;1;22.0
Nergigante Regio;MR;Cortado: cola;Flagelo de Nergigante;1;70.0
Nergigante Regio;MR;Cortado: cola;Esquirla inmortal;1;27.0
Nergigante Regio;MR;Cortado: cola;Gran gema de dragón anciano;1;3.0
Nergigante Regio;MR;Cortabolsas;Esquirla inmortal;1;41.0
Nergigante Regio;MR;Cortabolsas;Córtex de Nergigante;1;33.0
Nergigante Regio;MR;Cortabolsas;Placa de regeneración eterna;1;25.0
Nergigante Regio;MR;Cortabolsas;Gran gema de dragón anciano;1;1.0
Nergigante Regio;MR;Manto de bandido ;Escama gigante;1;70.0
Nergigante Regio;MR;Manto de bandido ;Escama magnífica;1;30.0
Nergigante Regio;MR;Investigación (Bronce);Córtex de Nergigante;1;26.0
Nergigante Regio;MR;Investigación (Bronce);Esquirla inmortal;1;21.0
Nergigante Regio;MR;Investigación (Bronce);Placa de regeneración eterna;1;17.0
Nergigante Regio;MR;Investigación (Bronce);Flagelo de Nergigante;1;13.0
Nergigante Regio;MR;Investigación (Bronce);Gran hueso de dragón anciano;1;12.0
Nergigante Regio;MR;Investigación (Bronce);Sangre pura de dragón;1;8.0
Nergigante Regio;MR;Investigación (Bronce);Gema de Nergigante;1;3.0
Nergigante Regio;MR;Investigación (Plata);Garra dura de Nergigante;1;20.0
Nergigante Regio;MR;Investigación (Plata);Flagelo de Nergigante;1;18.0
Nergigante Regio;MR;Investigación (Plata);Placa de regeneración eterna;1;16.0
Nergigante Regio;MR;Investigación (Plata);Gran cuerno aniquilador;1;16.0
Nergigante Regio;MR;Investigación (Plata);Córtex de Nergigante;2;12.0
Nergigante Regio;MR;Investigación (Plata);Esquirla inmortal;2;10.0
Nergigante Regio;MR;Investigación (Plata);Gran gema de dragón anciano;1;8.0
Nergigante Regio;MR;Investigación (Oro);Gran cuerno aniquilador;1;20.0
Nergigante Regio;MR;Investigación (Oro);Garra dura de Nergigante;1;18.0
Nergigante Regio;MR;Investigación (Oro);Flagelo de Nergigante;1;16.0
Nergigante Regio;MR;Investigación (Oro);Gran gema de dragón anciano;1;16.0
Nergigante Regio;MR;Investigación (Oro);Placa de regeneración eterna;2;12.0
Nergigante Regio;MR;Investigación (Oro);Córtex de Nergigante;3;10.0
Nergigante Regio;MR;Investigación (Oro);Esquirla inmortal;3;8.0
Nergigante Regio;MR;Investigación (Morado);Joya tallada;1;60.0
Nergigante Regio;MR;Investigación (Morado);Joya sellada;1;40.0
Nergigante Regio;MR;Tierras del destino (Bajo);Hueso de dracovena anciano;1;63.0
Nergigante Regio;MR;Tierras del destino (Bajo);Gran cuerno de extinción;1;37.0
Nergigante Regio;MR;Tierras del destino (Medio);Gran cuerno de extinción;1;63.0
Nergigante Regio;MR;Tierras del destino (Medio);Hueso de dracovena anciano;1;37.0
Nergigante Regio;MR;Tierras del destino (Alto);Gran cuerno de extinción;1;100.0
Nergigante Regio;MR;Tierras del destino (Curtido);Cuerno aniquilador curtido;1;64.0
Nergigante Regio;MR;Tierras del destino (Curtido);Hueso vena espiritual anciano;1;33.0
Nergigante Regio;MR;Tierras del destino (Curtido);Gran gema de vena espiritual;1;3.0
Shara Ishvalda;MR;Quitar;Escama blanda Shara Ishvalda;1;100.0
Shara Ishvalda;MR;Cortado: Cuerpo;Escama blanda Shara Ishvalda;1;33.0
Shara Ishvalda;MR;Cortado: Cuerpo;Armadura roca Shara Ishvalda;1;27.0
Shara Ishvalda;MR;Cortado: Cuerpo;Petalfósil de Shara Ishvalda;1;21.0
Shara Ishvalda;MR;Cortado: Cuerpo;Garra blanda de Shara Ishvalda;1;15.0
Shara Ishvalda;MR;Cortado: Cuerpo;Gema de Shara Ishvalda;1;4.0
Shara Ishvalda;MR;Romper: Cabeza;Escama blanda Shara Ishvalda;1;64.0
Shara Ishvalda;MR;Romper: Cabeza;Armadura blanda Shara Ishvalda;1;33.0
Shara Ishvalda;MR;Romper: Cabeza;Gema de Shara Ishvalda;1;3.0
Shara Ishvalda;MR;Romper: Recubrimiento ala izquierda;Garra blanda de Shara Ishvalda;1;100.0
Shara Ishvalda;MR;Romper: Recubrimiento ala izquierda;Garra blanda de Shara Ishvalda;1;100.0
Shara Ishvalda;MR;Romper: Pata delantera izquierda;Garra blanda de Shara Ishvalda;1;70.0
Shara Ishvalda;MR;Romper: Pata delantera izquierda;Escama blanda Shara Ishvalda;2;30.0
Shara Ishvalda;MR;Romper: Pata delantera derecha;Garra blanda de Shara Ishvalda;1;70.0
Shara Ishvalda;MR;Romper: Pata delantera derecha;Escama blanda Shara Ishvalda;2;30.0
Shara Ishvalda;MR;Romper: Recubrimiento pierna izquierda;Armadura roca Shara Ishvalda;1;100.0
Shara Ishvalda;MR;Romper: Recubrimiento pierna izquierda;Petalfósil de Shara Ishvalda;1;70.0
Shara Ishvalda;MR;Romper: Recubrimiento pierna izquierda;Armadura roca Shara Ishvalda;1;30.0
Shara Ishvalda;MR;Romper: Recubrimiento pierna derecha;Armadura roca Shara Ishvalda;1;100.0
Shara Ishvalda;MR;Romper: Recubrimiento pierna derecha;Petalfósil de Shara Ishvalda;1;70.0
Shara Ishvalda;MR;Romper: Recubrimiento pierna derecha;Armadura roca Shara Ishvalda;1;30.0
Shara Ishvalda;MR;Destello brillante;Petalfósil de Shara Ishvalda;1;50.0
Shara Ishvalda;MR;Destello brillante;Garra blanda de Shara Ishvalda;1;28.0
Shara Ishvalda;MR;Destello brillante;Tesoro de dragón antiguo;1;22.0
Shara Ishvalda;MR;Quitar;Armadura blanda Shara Ishvalda;1;95.0
Shara Ishvalda;MR;Quitar;Gema de Shara Ishvalda;1;5.0
Shara Ishvalda;MR;Cortabolsas;Escama blanda Shara Ishvalda;1;45.0
Shara Ishvalda;MR;Cortabolsas;Armadura roca Shara Ishvalda;1;30.0
Shara Ishvalda;MR;Cortabolsas;Garra blanda de Shara Ishvalda;1;24.0
Shara Ishvalda;MR;Cortabolsas;Gema de Shara Ishvalda;1;1.0
Shara Ishvalda;MR;Manto de bandido ;Escama gigante;1;70.0
Shara Ishvalda;MR;Manto de bandido ;Escama magnífica;1;30.0
Shara Ishvalda;MR;Investigación (Bronce);Armadura roca Shara Ishvalda;1;27.0
Shara Ishvalda;MR;Investigación (Bronce);Escama blanda Shara Ishvalda;1;22.0
Shara Ishvalda;MR;Investigación (Bronce);Petalfósil de Shara Ishvalda;1;18.0
Shara Ishvalda;MR;Investigación (Bronce);Garra blanda de Shara Ishvalda;1;13.0
Shara Ishvalda;MR;Investigación (Bronce);Gran hueso de dragón anciano;2;9.0
Shara Ishvalda;MR;Investigación (Bronce);Sangre pura de dragón;2;9.0
Shara Ishvalda;MR;Investigación (Bronce);Gema de Shara Ishvalda;1;2.0
Zinogre;MR;Quitar;Electropelo de Zinogre+;1;100.0
Zinogre;MR;Cotado / Captura;Córtex de Zinogre;1;37.0
Zinogre;MR;Cotado / Captura;Electropelo de Zinogre+;1;25.0
Zinogre;MR;Cotado / Captura;Electrificador letal Zinogre;1;15.0
Zinogre;MR;Cotado / Captura;Garra dura de Zinogre;1;12.0
Zinogre;MR;Cotado / Captura;Látigo Zinogre;1;9.0
Zinogre;MR;Cotado / Captura;Cielada Zinogre;1;2.0
Zinogre;MR;Romper: Cabeza;Cuerno duro de Zinogre;1;72.0
Zinogre;MR;Romper: Cabeza;Córtex de Zinogre;1;27.0
Zinogre;MR;Romper: Cabeza;Cielada Zinogre;1;1.0
Zinogre;MR;Romper: Espalda;Electrificador letal Zinogre;1;70.0
Zinogre;MR;Romper: Espalda;Electropelo de Zinogre+;1;30.0
Zinogre;MR;Romper: Pata delantera;Garra dura de Zinogre;1;70.0
Zinogre;MR;Romper: Pata delantera;Electrificador letal Zinogre;1;30.0
Zinogre;MR;Destello brillante;Lumiarañas;1;50.0
Zinogre;MR;Destello brillante;Electropelo de Zinogre+;1;28.0
Zinogre;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Zinogre;MR;Cortado: cola;Látigo Zinogre;1;72.0
Zinogre;MR;Cortado: cola;Córtex de Zinogre;1;25.0
Zinogre;MR;Cortado: cola;Cielada Zinogre;1;3.0
Zinogre;MR;Cortabolsas;Electropelo de Zinogre+;1;42.0
Zinogre;MR;Cortabolsas;Córtex de Zinogre;1;34.0
Zinogre;MR;Cortabolsas;Lumiarañas;1;23.0
Zinogre;MR;Cortabolsas;Cielada Zinogre;1;1.0
Zinogre;MR;Manto de bandido ;Escama reluciente;1;70.0
Zinogre;MR;Manto de bandido ;Escama gigante;1;30.0
Zinogre;MR;Investigación (Bronce);Electropelo de Zinogre+;1;28.0
Zinogre;MR;Investigación (Bronce);Córtex de Zinogre;1;22.0
Zinogre;MR;Investigación (Bronce);Electrificador letal Zinogre;1;18.0
Zinogre;MR;Investigación (Bronce);Garra dura de Zinogre;1;12.0
Zinogre;MR;Investigación (Bronce);Vesícula relámpago;2;11.0
Zinogre;MR;Investigación (Bronce);Cuerno duro de Zinogre;1;9.0
Zinogre;MR;Investigación (Plata);Electrificador letal Zinogre;1;26.0
Zinogre;MR;Investigación (Plata);Garra dura de Zinogre;1;20.0
Zinogre;MR;Investigación (Plata);Látigo Zinogre;1;18.0
Zinogre;MR;Investigación (Plata);Lumiarañas;2;14.0
Zinogre;MR;Investigación (Plata);Cuerno duro de Zinogre;1;14.0
Zinogre;MR;Investigación (Plata);Cielada Zinogre;1;8.0
Zinogre;MR;Investigación (Oro);Látigo Zinogre;1;22.0
Zinogre;MR;Investigación (Oro);Cuerno duro de Zinogre;1;20.0
Zinogre;MR;Investigación (Oro);Garra dura de Zinogre;1;16.0
Zinogre;MR;Investigación (Oro);Cielada Zinogre;1;16.0
Zinogre;MR;Investigación (Oro);Electrificador letal Zinogre;2;14.0
Zinogre;MR;Investigación (Oro);Lumiarañas;3;12.0
Zinogre;MR;Investigación (Morado);Joya tallada;1;60.0
Zinogre;MR;Investigación (Morado);Joya ancestral;1;30.0
Zinogre;MR;Investigación (Morado);Joya sellada;1;10.0
Zinogre;MR;Tierras del destino (Bajo);Hueso sólido de dracovena;1;63.0
Zinogre;MR;Tierras del destino (Bajo);Electrificador letal cargado;1;37.0
Zinogre;MR;Tierras del destino (Medio);Electrificador letal cargado;1;63.0
Zinogre;MR;Tierras del destino (Medio);Hueso sólido de dracovena;1;37.0
Zinogre;MR;Tierras del destino (Alto);Electrificador letal cargado;1;100.0
Zinogre;MR;Tierras del destino (Curtido);Electrificador curtido;1;59.0
Zinogre;MR;Tierras del destino (Curtido);Hueso sólido vena espiritual;1;28.0
Zinogre;MR;Tierras del destino (Curtido);Gema de vena espiritual;1;13.0
Yian Garuga;MR;Quitar;Esquirla de Garuga;1;100.0
Yian Garuga;MR;Cotado / Captura;Esquirla de Garuga;1;32.0
Yian Garuga;MR;Cotado / Captura;Córtex de Garuga;1;24.0
Yian Garuga;MR;Cotado / Captura;Argentopiel de Garuga;1;19.0
Yian Garuga;MR;Cotado / Captura;Aladura de Garuga;1;11.0
Yian Garuga;MR;Cotado / Captura;Pico llamativo;1;9.0
Yian Garuga;MR;Cotado / Captura;Gema mística de wyvern;1;5.0
Yian Garuga;MR;Romper: Cabeza;Aurícula de Garuga;1;70.0
Yian Garuga;MR;Romper: Cabeza;Argentopiel de Garuga;1;30.0
Yian Garuga;MR;Wound Beak;Pico llamativo;1;65.0
Yian Garuga;MR;Wound Beak;Esquirla de Garuga;1;35.0
Yian Garuga;MR;Romper: Alas;Aladura de Garuga;1;65.0
Yian Garuga;MR;Romper: Alas;Córtex de Garuga;1;35.0
Yian Garuga;MR;Romper: Espalda;Argentopiel de Garuga;1;70.0
Yian Garuga;MR;Romper: Espalda;Córtex de Garuga;1;30.0
Yian Garuga;MR;Destello brillante;Esquirla de Garuga;1;50.0
Yian Garuga;MR;Destello brillante;Argentopiel de Garuga;1;28.0
Yian Garuga;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Yian Garuga;MR;Cortado: cola;Látigo de Garuga;1;70.0
Yian Garuga;MR;Cortado: cola;Esquirla de Garuga;1;25.0
Yian Garuga;MR;Cortado: cola;Gema mística de wyvern;1;5.0
Yian Garuga;MR;Cortabolsas;Esquirla de Garuga;1;41.0
Yian Garuga;MR;Cortabolsas;Córtex de Garuga;1;33.0
Yian Garuga;MR;Cortabolsas;Pico llamativo;1;25.0
Yian Garuga;MR;Cortabolsas;Gema mística de wyvern;1;1.0
Yian Garuga;MR;Manto de bandido ;Escama reluciente;1;70.0
Yian Garuga;MR;Manto de bandido ;Escama gigante;1;30.0
Yian Garuga;MR;Investigación (Bronce);Córtex de Garuga;1;26.0
Yian Garuga;MR;Investigación (Bronce);Esquirla de Garuga;1;20.0
Yian Garuga;MR;Investigación (Bronce);Pico llamativo;1;14.0
Yian Garuga;MR;Investigación (Bronce);Argentopiel de Garuga;1;12.0
Yian Garuga;MR;Investigación (Bronce);Vesícula explosiva;2;11.0
Yian Garuga;MR;Investigación (Bronce);Aladura de Garuga;1;9.0
Yian Garuga;MR;Investigación (Bronce);Látigo de Garuga;1;8.0
Yian Garuga;MR;Investigación (Plata);Pico llamativo;1;24.0
Yian Garuga;MR;Investigación (Plata);Argentopiel de Garuga;1;20.0
Yian Garuga;MR;Investigación (Plata);Aladura de Garuga;1;18.0
Yian Garuga;MR;Investigación (Plata);Aurícula de Garuga;1;14.0
Yian Garuga;MR;Investigación (Plata);Látigo de Garuga;1;14.0
Yian Garuga;MR;Investigación (Plata);Gema mística de wyvern;1;10.0
Yian Garuga;MR;Investigación (Oro);Aladura de Garuga;1;24.0
Yian Garuga;MR;Investigación (Oro);Aurícula de Garuga;1;18.0
Yian Garuga;MR;Investigación (Oro);Látigo de Garuga;1;18.0
Yian Garuga;MR;Investigación (Oro);Gema mística de wyvern;1;18.0
Yian Garuga;MR;Investigación (Oro);Pico llamativo;1;13.0
Yian Garuga;MR;Investigación (Oro);Argentopiel de Garuga;2;9.0
Yian Garuga;MR;Investigación (Morado);Joya tallada;1;60.0
Yian Garuga;MR;Investigación (Morado);Joya ancestral;1;30.0
Yian Garuga;MR;Investigación (Morado);Joya sellada;1;10.0
Yian Garuga;MR;Tierras del destino (Bajo);Hueso sólido de dracovena;1;63.0
Yian Garuga;MR;Tierras del destino (Bajo);Piel plateada siniestra;1;37.0
Yian Garuga;MR;Tierras del destino (Medio);Piel plateada siniestra;1;63.0
Yian Garuga;MR;Tierras del destino (Medio);Hueso sólido de dracovena;1;37.0
Yian Garuga;MR;Tierras del destino (Alto);Piel plateada siniestra;1;100.0
Yian Garuga;MR;Tierras del destino (Curtido);Piel de lobo plateado curtida;1;59.0
Yian Garuga;MR;Tierras del destino (Curtido);Hueso sólido vena espiritual;1;28.0
Yian Garuga;MR;Tierras del destino (Curtido);Gema de vena espiritual;1;13.0
Yian Garuga Naevus;MR;Quitar;Esquirla de Garuga;1;100.0
Yian Garuga Naevus;MR;Destello brillante;Esquirla de Garuga;1;50.0
Yian Garuga Naevus;MR;Destello brillante;Argentopiel de Garuga;1;28.0
Yian Garuga Naevus;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Yian Garuga Naevus;MR;Cortado: cola;Látigo de Garuga;1;70.0
Yian Garuga Naevus;MR;Cortado: cola;Esquirla de Garuga;1;25.0
Yian Garuga Naevus;MR;Cortado: cola;Gema mística de wyvern;1;5.0
Yian Garuga Naevus;MR;Cortabolsas;Esquirla de Garuga;1;41.0
Yian Garuga Naevus;MR;Cortabolsas;Córtex de Garuga;1;33.0
Yian Garuga Naevus;MR;Cortabolsas;Pico llamativo;1;25.0
Yian Garuga Naevus;MR;Cortabolsas;Gema mística de wyvern;1;1.0
